m,TagName,
"2021-02-01 00:00:00","r","4323"
"2021-02-01 00:00:00","ruby","530"
"2021-02-01 00:00:00","python","21363"
"2021-02-01 00:00:00","javascript","15251"
"2021-02-01 00:00:00","c","2234"
"2021-03-01 00:00:00","c","2480"
"2021-03-01 00:00:00","php","4735"
"2021-03-01 00:00:00","ruby","497"
"2021-03-01 00:00:00","go","755"
"2021-03-01 00:00:00","perl","152"
"2021-03-01 00:00:00","delphi","254"
"2021-03-01 00:00:00","assembly","321"
"2021-03-01 00:00:00","java","8642"
"2021-03-01 00:00:00","r","5168"
"2021-03-01 00:00:00","javascript","16735"
"2021-03-01 00:00:00","swift","2375"
"2021-03-01 00:00:00","c++","4289"
"2021-03-01 00:00:00","python","23764"
"2021-03-01 00:00:00","c#","6376"
"2021-04-01 00:00:00","ruby","517"
"2021-04-01 00:00:00","delphi","171"
"2021-04-01 00:00:00","javascript","15830"
"2021-04-01 00:00:00","swift","2110"
"2021-04-01 00:00:00","java","7898"
"2021-04-01 00:00:00","perl","136"
"2021-04-01 00:00:00","go","623"
"2021-04-01 00:00:00","c++","3927"
"2021-04-01 00:00:00","php","4292"
"2021-04-01 00:00:00","r","4793"
"2021-04-01 00:00:00","python","22352"
"2021-04-01 00:00:00","assembly","319"
"2021-04-01 00:00:00","c#","5889"
"2021-04-01 00:00:00","c","2292"
"2021-05-01 00:00:00","ruby","399"
"2021-05-01 00:00:00","assembly","300"
"2021-05-01 00:00:00","perl","120"
"2021-05-01 00:00:00","r","4663"
"2021-05-01 00:00:00","c++","4176"
"2021-05-01 00:00:00","php","4245"
"2021-05-01 00:00:00","c","2081"
"2021-05-01 00:00:00","python","22338"
"2021-05-01 00:00:00","delphi","169"
"2021-05-01 00:00:00","javascript","15787"
"2021-05-01 00:00:00","java","7928"
"2021-05-01 00:00:00","swift","1857"
"2021-05-01 00:00:00","go","642"
"2021-05-01 00:00:00","c#","5720"
"2021-06-01 00:00:00","c++","3810"
"2021-06-01 00:00:00","javascript","14977"
"2021-06-01 00:00:00","php","4063"
"2021-06-01 00:00:00","r","4276"
"2021-06-01 00:00:00","delphi","125"
"2021-06-01 00:00:00","go","608"
"2021-06-01 00:00:00","assembly","261"
"2021-06-01 00:00:00","c#","5613"
"2021-06-01 00:00:00","c","1862"
"2021-06-01 00:00:00","perl","154"
"2021-06-01 00:00:00","python","20840"
"2021-06-01 00:00:00","java","7567"
"2021-06-01 00:00:00","ruby","418"
"2021-06-01 00:00:00","swift","1784"
"2021-07-01 00:00:00","javascript","14735"
"2021-07-01 00:00:00","java","6933"
"2021-07-01 00:00:00","assembly","183"
"2021-07-01 00:00:00","php","3876"
"2021-07-01 00:00:00","r","4042"
"2021-07-01 00:00:00","python","20529"
"2021-07-01 00:00:00","ruby","445"
"2021-07-01 00:00:00","go","603"
"2021-07-01 00:00:00","perl","138"
"2021-07-01 00:00:00","delphi","140"
"2021-07-01 00:00:00","swift","1960"
"2021-07-01 00:00:00","c#","5197"
"2021-07-01 00:00:00","c++","3486"
"2021-07-01 00:00:00","c","1616"
"2021-08-01 00:00:00","ruby","445"
"2021-08-01 00:00:00","php","3851"
"2021-08-01 00:00:00","assembly","161"
"2021-08-01 00:00:00","perl","118"
"2021-08-01 00:00:00","python","19775"
"2021-08-01 00:00:00","delphi","136"
"2021-08-01 00:00:00","go","745"
"2021-08-01 00:00:00","r","4032"
"2021-08-01 00:00:00","java","6732"
"2021-08-01 00:00:00","javascript","14600"
"2021-08-01 00:00:00","c++","3234"
"2021-08-01 00:00:00","c#","5095"
"2021-08-01 00:00:00","swift","1886"
"2021-08-01 00:00:00","c","1530"
"2021-09-01 00:00:00","go","620"
"2021-09-01 00:00:00","delphi","134"
"2021-09-01 00:00:00","c++","3584"
"2021-09-01 00:00:00","r","3898"
"2021-09-01 00:00:00","ruby","444"
"2021-09-01 00:00:00","c#","5041"
"2021-09-01 00:00:00","perl","112"
"2021-09-01 00:00:00","python","18963"
"2021-09-01 00:00:00","assembly","192"
"2021-09-01 00:00:00","c","1701"
"2021-09-01 00:00:00","swift","1617"
"2021-09-01 00:00:00","java","6588"
"2021-09-01 00:00:00","javascript","14385"
"2021-09-01 00:00:00","php","3682"
"2021-10-01 00:00:00","python","19745"
"2021-10-01 00:00:00","c++","3706"
"2021-10-01 00:00:00","go","699"
"2021-10-01 00:00:00","c","2087"
"2021-10-01 00:00:00","delphi","143"
"2021-10-01 00:00:00","assembly","203"
"2021-10-01 00:00:00","java","6544"
"2021-10-01 00:00:00","swift","1563"
"2021-10-01 00:00:00","r","4172"
"2021-10-01 00:00:00","perl","127"
"2021-10-01 00:00:00","c#","5270"
"2021-10-01 00:00:00","php","3572"
"2021-10-01 00:00:00","ruby","414"
"2021-10-01 00:00:00","javascript","13799"
"2021-11-01 00:00:00","r","4026"
"2021-11-01 00:00:00","c#","5580"
"2021-11-01 00:00:00","c","2201"
"2021-11-01 00:00:00","delphi","140"
"2021-11-01 00:00:00","assembly","285"
"2021-11-01 00:00:00","javascript","13451"
"2021-11-01 00:00:00","perl","77"
"2021-11-01 00:00:00","java","6893"
"2021-11-01 00:00:00","c++","3798"
"2021-11-01 00:00:00","php","3475"
"2021-11-01 00:00:00","swift","1530"
"2021-11-01 00:00:00","ruby","393"
"2021-11-01 00:00:00","python","19997"
"2021-11-01 00:00:00","go","650"
"2021-12-01 00:00:00","go","720"
"2021-12-01 00:00:00","perl","101"
"2021-12-01 00:00:00","assembly","266"
"2021-12-01 00:00:00","c","2093"
"2021-12-01 00:00:00","java","6168"
"2021-12-01 00:00:00","ruby","372"
"2021-12-01 00:00:00","delphi","143"
"2021-12-01 00:00:00","python","18979"
"2021-12-01 00:00:00","c++","3559"
"2021-12-01 00:00:00","c#","5015"
"2021-12-01 00:00:00","php","3230"
"2021-12-01 00:00:00","r","3538"
"2021-12-01 00:00:00","javascript","13052"
"2021-12-01 00:00:00","swift","1416"
"2022-01-01 00:00:00","java","6428"
"2022-01-01 00:00:00","c++","3603"
"2022-01-01 00:00:00","go","739"
"2022-01-01 00:00:00","c#","5255"
"2022-01-01 00:00:00","r","3841"
"2022-01-01 00:00:00","perl","126"
"2022-01-01 00:00:00","php","3372"
"2022-01-01 00:00:00","python","19647"
"2022-01-01 00:00:00","delphi","134"
"2022-01-01 00:00:00","assembly","228"
"2022-01-01 00:00:00","javascript","13937"
"2022-01-01 00:00:00","ruby","443"
"2022-01-01 00:00:00","c","1950"
"2022-01-01 00:00:00","swift","1726"
"2022-02-01 00:00:00","javascript","12794"
"2022-02-01 00:00:00","c","1673"
"2022-02-01 00:00:00","java","5912"
"2022-02-01 00:00:00","c#","5085"
"2022-02-01 00:00:00","php","3104"
"2022-02-01 00:00:00","ruby","404"
"2022-02-01 00:00:00","swift","1599"
"2022-02-01 00:00:00","delphi","166"
"2022-02-01 00:00:00","r","3909"
"2022-02-01 00:00:00","c++","3188"
"2022-02-01 00:00:00","perl","96"
"2022-02-01 00:00:00","assembly","213"
"2022-02-01 00:00:00","python","19217"
"2022-02-01 00:00:00","go","644"
"2022-03-01 00:00:00","assembly","233"
"2022-03-01 00:00:00","delphi","120"
"2022-03-01 00:00:00","c#","5668"
"2022-03-01 00:00:00","r","4481"
"2022-03-01 00:00:00","go","758"
"2022-03-01 00:00:00","c++","3502"
"2022-03-01 00:00:00","java","6565"
"2022-03-01 00:00:00","swift","1738"
"2022-03-01 00:00:00","php","3122"
"2022-03-01 00:00:00","python","20707"
"2022-03-01 00:00:00","c","1948"
"2022-03-01 00:00:00","perl","103"
"2022-03-01 00:00:00","ruby","444"
"2022-03-01 00:00:00","javascript","13581"
"2022-04-01 00:00:00","assembly","245"
"2022-04-01 00:00:00","c","1739"
"2022-04-01 00:00:00","c#","5196"
"2022-04-01 00:00:00","r","4175"
"2022-04-01 00:00:00","ruby","431"
"2022-04-01 00:00:00","php","3175"
"2022-04-01 00:00:00","perl","100"
"2022-04-01 00:00:00","swift","1450"
"2022-04-01 00:00:00","go","715"
"2022-04-01 00:00:00","javascript","13474"
"2022-04-01 00:00:00","delphi","113"
"2022-04-01 00:00:00","python","19830"
"2022-04-01 00:00:00","c++","3481"
"2022-04-01 00:00:00","java","6361"
"2022-05-01 00:00:00","c#","5488"
"2022-05-01 00:00:00","c","1765"
"2022-05-01 00:00:00","java","6474"
"2022-05-01 00:00:00","assembly","258"
"2022-05-01 00:00:00","delphi","119"
"2022-05-01 00:00:00","go","607"
"2022-05-01 00:00:00","r","4134"
"2022-05-01 00:00:00","perl","91"
"2022-05-01 00:00:00","ruby","436"
"2022-05-01 00:00:00","c++","3528"
"2022-05-01 00:00:00","javascript","13312"
"2022-05-01 00:00:00","php","3366"
"2022-05-01 00:00:00","swift","1461"
"2022-05-01 00:00:00","python","19392"
"2022-06-01 00:00:00","javascript","12632"
"2022-06-01 00:00:00","c++","3081"
"2022-06-01 00:00:00","r","3887"
"2022-06-01 00:00:00","c#","5302"
"2022-06-01 00:00:00","assembly","239"
"2022-06-01 00:00:00","python","18755"
"2022-06-01 00:00:00","php","3192"
"2022-06-01 00:00:00","swift","1512"
"2022-06-01 00:00:00","java","5707"
"2022-06-01 00:00:00","c","1561"
"2022-06-01 00:00:00","delphi","110"
"2022-06-01 00:00:00","go","677"
"2022-06-01 00:00:00","perl","123"
"2022-06-01 00:00:00","ruby","426"
"2022-07-01 00:00:00","php","3096"
"2022-07-01 00:00:00","perl","126"
"2022-07-01 00:00:00","c#","5223"
"2022-07-01 00:00:00","r","3664"
"2022-07-01 00:00:00","c","1385"
"2022-07-01 00:00:00","c++","2993"
"2022-07-01 00:00:00","delphi","116"
"2022-07-01 00:00:00","go","685"
"2022-07-01 00:00:00","javascript","12751"
"2022-07-01 00:00:00","ruby","404"
"2022-07-01 00:00:00","assembly","203"
"2022-07-01 00:00:00","python","19024"
"2022-07-01 00:00:00","java","5401"
"2022-07-01 00:00:00","swift","1467"
"2022-08-01 00:00:00","ruby","424"
"2022-08-01 00:00:00","java","5309"
"2022-08-01 00:00:00","perl","116"
"2022-08-01 00:00:00","php","3111"
"2022-08-01 00:00:00","c","1434"
"2022-08-01 00:00:00","delphi","117"
"2022-08-01 00:00:00","r","3785"
"2022-08-01 00:00:00","go","793"
"2022-08-01 00:00:00","c++","2950"
"2022-08-01 00:00:00","javascript","13067"
"2022-08-01 00:00:00","assembly","161"
"2022-08-01 00:00:00","python","18662"
"2022-08-01 00:00:00","c#","5486"
"2022-08-01 00:00:00","swift","1480"
"2022-09-01 00:00:00","php","2828"
"2022-09-01 00:00:00","go","786"
"2022-09-01 00:00:00","python","17064"
"2022-09-01 00:00:00","c++","2774"
"2022-09-01 00:00:00","java","5040"
"2022-09-01 00:00:00","r","3538"
"2022-09-01 00:00:00","c#","4995"
"2022-09-01 00:00:00","swift","1493"
"2022-09-01 00:00:00","ruby","401"
"2022-09-01 00:00:00","c","1550"
"2022-09-01 00:00:00","perl","82"
"2022-09-01 00:00:00","assembly","173"
"2022-09-01 00:00:00","delphi","133"
"2022-09-01 00:00:00","javascript","11886"
"2022-10-01 00:00:00","javascript","11662"
"2022-10-01 00:00:00","python","18516"
"2022-10-01 00:00:00","c++","2926"
"2022-10-01 00:00:00","c","1892"
"2022-10-01 00:00:00","perl","81"
"2022-10-01 00:00:00","java","5296"
"2022-10-01 00:00:00","assembly","226"
"2022-10-01 00:00:00","ruby","373"
"2022-10-01 00:00:00","delphi","137"
"2022-10-01 00:00:00","r","3912"
"2022-10-01 00:00:00","php","2764"
"2022-10-01 00:00:00","swift","1327"
"2022-10-01 00:00:00","go","690"
"2022-10-01 00:00:00","c#","5041"
"2022-11-01 00:00:00","php","2784"
"2022-11-01 00:00:00","c#","5176"
"2022-11-01 00:00:00","javascript","11759"
"2022-11-01 00:00:00","ruby","414"
"2022-11-01 00:00:00","assembly","270"
"2022-11-01 00:00:00","c","2007"
"2022-11-01 00:00:00","python","18863"
"2022-11-01 00:00:00","delphi","107"
"2022-11-01 00:00:00","go","697"
"2022-11-01 00:00:00","java","5416"
"2022-11-01 00:00:00","swift","1436"
"2022-11-01 00:00:00","c++","2969"
"2022-11-01 00:00:00","perl","107"
"2022-11-01 00:00:00","r","4003"
"2022-12-01 00:00:00","c","1726"
"2022-12-01 00:00:00","ruby","344"
"2022-12-01 00:00:00","assembly","261"
"2022-12-01 00:00:00","swift","1232"
"2022-12-01 00:00:00","php","2362"
"2022-12-01 00:00:00","delphi","81"
"2022-12-01 00:00:00","perl","94"
"2022-12-01 00:00:00","c++","2616"
"2022-12-01 00:00:00","javascript","10309"
"2022-12-01 00:00:00","python","15874"
"2022-12-01 00:00:00","java","4807"
"2022-12-01 00:00:00","c#","4664"
"2022-12-01 00:00:00","go","600"
"2022-12-01 00:00:00","r","3213"
"2023-01-01 00:00:00","php","2542"
"2023-01-01 00:00:00","assembly","231"
"2023-01-01 00:00:00","perl","72"
"2023-01-01 00:00:00","ruby","327"
"2023-01-01 00:00:00","java","4713"
"2023-01-01 00:00:00","delphi","108"
"2023-01-01 00:00:00","swift","1207"
"2023-01-01 00:00:00","c#","4715"
"2023-01-01 00:00:00","c","1445"
"2023-01-01 00:00:00","javascript","10086"
"2023-01-01 00:00:00","r","3259"
"2023-01-01 00:00:00","python","15028"
"2023-01-01 00:00:00","go","691"
"2023-01-01 00:00:00","c++","2419"
"2023-02-01 00:00:00","javascript","8522"
"2023-02-01 00:00:00","delphi","121"
"2023-02-01 00:00:00","perl","79"
"2023-02-01 00:00:00","ruby","318"
"2023-02-01 00:00:00","c#","4127"
"2023-02-01 00:00:00","c","1233"
"2023-02-01 00:00:00","assembly","172"
"2023-02-01 00:00:00","python","13064"
"2023-02-01 00:00:00","php","2012"
"2023-02-01 00:00:00","r","3269"
"2023-02-01 00:00:00","java","4098"
"2023-02-01 00:00:00","c++","2045"
"2023-02-01 00:00:00","swift","1065"
"2023-02-01 00:00:00","go","622"
"2023-03-01 00:00:00","ruby","265"
"2023-03-01 00:00:00","c","1186"
"2023-03-01 00:00:00","go","602"
"2023-03-01 00:00:00","c#","4243"
"2023-03-01 00:00:00","python","12820"
"2023-03-01 00:00:00","r","3298"
"2023-03-01 00:00:00","javascript","8546"
"2023-03-01 00:00:00","assembly","160"
"2023-03-01 00:00:00","php","1880"
"2023-03-01 00:00:00","delphi","124"
"2023-03-01 00:00:00","c++","2339"
"2023-03-01 00:00:00","swift","1133"
"2023-03-01 00:00:00","java","4474"
"2023-03-01 00:00:00","perl","95"
"2023-04-01 00:00:00","delphi","121"
"2023-04-01 00:00:00","php","1863"
"2023-04-01 00:00:00","c","1169"
"2023-04-01 00:00:00","swift","1044"
"2023-04-01 00:00:00","ruby","215"
"2023-04-01 00:00:00","r","2981"
"2023-04-01 00:00:00","python","11863"
"2023-04-01 00:00:00","assembly","191"
"2023-04-01 00:00:00","perl","56"
"2023-04-01 00:00:00","java","4272"
"2023-04-01 00:00:00","c++","1918"
"2023-04-01 00:00:00","c#","3689"
"2023-04-01 00:00:00","go","504"
"2023-04-01 00:00:00","javascript","7897"
"2023-05-01 00:00:00","java","4154"
"2023-05-01 00:00:00","swift","986"
"2023-05-01 00:00:00","assembly","173"
"2023-05-01 00:00:00","r","2858"
"2023-05-01 00:00:00","python","11755"
"2023-05-01 00:00:00","c#","3806"
"2023-05-01 00:00:00","go","414"
"2023-05-01 00:00:00","delphi","114"
"2023-05-01 00:00:00","c","1042"
"2023-05-01 00:00:00","ruby","253"
"2023-05-01 00:00:00","javascript","7715"
"2023-05-01 00:00:00","perl","54"
"2023-05-01 00:00:00","php","1960"
"2023-05-01 00:00:00","c++","1771"
"2023-06-01 00:00:00","c#","3785"
"2023-06-01 00:00:00","javascript","7451"
"2023-06-01 00:00:00","go","517"
"2023-06-01 00:00:00","php","1889"
"2023-06-01 00:00:00","delphi","116"
"2023-06-01 00:00:00","c++","1804"
"2023-06-01 00:00:00","swift","1123"
"2023-06-01 00:00:00","assembly","155"
"2023-06-01 00:00:00","python","11192"
"2023-06-01 00:00:00","java","4257"
"2023-06-01 00:00:00","perl","54"
"2023-06-01 00:00:00","c","885"
"2023-06-01 00:00:00","r","2653"
"2023-06-01 00:00:00","ruby","225"
"2023-07-01 00:00:00","ruby","224"
"2023-07-01 00:00:00","c#","3853"
"2023-07-01 00:00:00","c++","1837"
"2023-07-01 00:00:00","c","913"
"2023-07-01 00:00:00","go","520"
"2023-07-01 00:00:00","python","11060"
"2023-07-01 00:00:00","delphi","99"
"2023-07-01 00:00:00","r","2359"
"2023-07-01 00:00:00","perl","68"
"2023-07-01 00:00:00","swift","1143"
"2023-07-01 00:00:00","javascript","7485"
"2023-07-01 00:00:00","php","1730"
"2023-07-01 00:00:00","assembly","160"
"2023-07-01 00:00:00","java","4033"
"2023-08-01 00:00:00","java","3801"
"2023-08-01 00:00:00","assembly","143"
"2023-08-01 00:00:00","go","490"
"2023-08-01 00:00:00","javascript","6737"
"2023-08-01 00:00:00","python","10194"
"2023-08-01 00:00:00","swift","965"
"2023-08-01 00:00:00","perl","49"
"2023-08-01 00:00:00","r","2356"
"2023-08-01 00:00:00","ruby","201"
"2023-08-01 00:00:00","php","1751"
"2023-08-01 00:00:00","c","859"
"2023-08-01 00:00:00","c#","3633"
"2023-08-01 00:00:00","delphi","106"
"2023-08-01 00:00:00","c++","1661"
"2023-09-01 00:00:00","perl","60"
"2023-09-01 00:00:00","php","1665"
"2023-09-01 00:00:00","java","3317"
"2023-09-01 00:00:00","delphi","105"
"2023-09-01 00:00:00","swift","857"
"2023-09-01 00:00:00","c#","3041"
"2023-09-01 00:00:00","python","8601"
"2023-09-01 00:00:00","assembly","155"
"2023-09-01 00:00:00","r","2033"
"2023-09-01 00:00:00","c","870"
"2023-09-01 00:00:00","ruby","191"
"2023-09-01 00:00:00","go","424"
"2023-09-01 00:00:00","c++","1483"
"2023-09-01 00:00:00","javascript","5673"
"2023-10-01 00:00:00","c++","1703"
"2023-10-01 00:00:00","java","3412"
"2023-10-01 00:00:00","go","420"
"2023-10-01 00:00:00","delphi","165"
"2023-10-01 00:00:00","assembly","172"
"2023-10-01 00:00:00","perl","53"
"2023-10-01 00:00:00","swift","897"
"2023-10-01 00:00:00","c#","3180"
"2023-10-01 00:00:00","c","969"
"2023-10-01 00:00:00","r","2061"
"2023-10-01 00:00:00","python","8972"
"2023-10-01 00:00:00","ruby","193"
"2023-10-01 00:00:00","javascript","5438"
"2023-10-01 00:00:00","php","1523"
"2023-11-01 00:00:00","r","1991"
"2023-11-01 00:00:00","java","3273"
"2023-11-01 00:00:00","swift","864"
"2023-11-01 00:00:00","perl","44"
"2023-11-01 00:00:00","javascript","5183"
"2023-11-01 00:00:00","ruby","153"
"2023-11-01 00:00:00","assembly","172"
"2023-11-01 00:00:00","delphi","103"
"2023-11-01 00:00:00","python","8450"
"2023-11-01 00:00:00","c++","1466"
"2023-11-01 00:00:00","php","1397"
"2023-11-01 00:00:00","c#","3105"
"2023-11-01 00:00:00","go","408"
"2023-11-01 00:00:00","c","958"
"2023-12-01 00:00:00","swift","740"
"2023-12-01 00:00:00","javascript","4762"
"2023-12-01 00:00:00","delphi","75"
"2023-12-01 00:00:00","ruby","154"
"2023-12-01 00:00:00","php","1207"
"2023-12-01 00:00:00","c","876"
"2023-12-01 00:00:00","go","326"
"2023-12-01 00:00:00","assembly","181"
"2023-12-01 00:00:00","perl","53"
"2023-12-01 00:00:00","java","2536"
"2023-12-01 00:00:00","c#","2645"
"2023-12-01 00:00:00","python","6993"
"2023-12-01 00:00:00","r","1602"
"2023-12-01 00:00:00","c++","1428"
"2024-01-01 00:00:00","r","1807"
"2024-01-01 00:00:00","ruby","163"
"2024-01-01 00:00:00","c","825"
"2024-01-01 00:00:00","assembly","176"
"2024-01-01 00:00:00","python","7756"
"2024-01-01 00:00:00","c++","1579"
"2024-01-01 00:00:00","delphi","89"
"2024-01-01 00:00:00","php","1400"
"2024-01-01 00:00:00","java","2864"
"2024-01-01 00:00:00","c#","2685"
"2024-01-01 00:00:00","go","345"
"2024-01-01 00:00:00","perl","34"
"2024-01-01 00:00:00","javascript","5128"
"2024-01-01 00:00:00","swift","867"
"2024-02-01 00:00:00","java","2796"
"2024-02-01 00:00:00","ruby","157"
"2024-02-01 00:00:00","javascript","4769"
"2024-02-01 00:00:00","c#","2708"
"2024-02-01 00:00:00","go","306"
"2024-02-01 00:00:00","c++","1443"
"2024-02-01 00:00:00","c","774"
"2024-02-01 00:00:00","php","1305"
"2024-02-01 00:00:00","r","1825"
"2024-02-01 00:00:00","swift","671"
"2024-02-01 00:00:00","assembly","134"
"2024-02-01 00:00:00","delphi","110"
"2024-02-01 00:00:00","perl","36"
"2024-02-01 00:00:00","python","7836"
"2024-03-01 00:00:00","php","1590"
"2024-03-01 00:00:00","c#","2884"
"2024-03-01 00:00:00","r","1790"
"2024-03-01 00:00:00","go","385"
"2024-03-01 00:00:00","assembly","155"
"2024-03-01 00:00:00","delphi","105"
"2024-03-01 00:00:00","java","3332"
"2024-03-01 00:00:00","ruby","147"
"2024-03-01 00:00:00","c++","1611"
"2024-03-01 00:00:00","perl","52"
"2024-03-01 00:00:00","python","8419"
"2024-03-01 00:00:00","c","797"
"2024-03-01 00:00:00","javascript","5336"
"2024-03-01 00:00:00","swift","814"